source,target,Weight
15,1049,0
995,1147,0
1029,6414,0.57
180,405,0.171
6992,3593,0
504,379,0.1826
4031,4102,0
5546,10774,0
379,405,2.702
6992,6414,0
2444,7445,0
1186,3687,0
3205,19789,0
3521,2776,0
6692,12,0
10391,1020,0
1085,16083,0
398,10920,0
3691,3592,0
2441,839,0
1132,29,3.249
130,2722,0
1035,405,0
210,36,0.456
3205,36,2.11
128,829,0.0034
2696,1180,0.0086
855,1159,0
208,6676,0
10319,498,0
498,58,0.057
1322,65745,0
3690,18303,0
660,2783,0.0798
9699,935,0
1433,11669,0
321,969,0.057
3391,119,0.0114
57,4,0
533,86,0.513
23634,2477,0
1775,5,0
10484,120,0
4102,5,0
180,358,0
8718,336,0.0513
12861,1897,0
6600,162,0.342
5585,1005,0
566,3396,0
14171,6579,0
20,36,1.582
1467,126,0
44,2784,0.0285
2861,1111,0
172,2531,0
134,410,0
379,543,0
338,12438,0
331,472,0
2464,142,0
1467,524,0
683,398,0
36,152,0
1455,306,0
58,2977,0
1211,873,0
5268,6432,0
2424,1038,0
383,405,0.536
5649,3709,0
430,4554,0
1220,1181,0
403,1519,0
3508,520,0
2662,14,0
1159,20,0.3646
3426,410,0
585,720,1.197
221,72,0
11741,8835,0
797,12861,0
543,2457,0
4150,416,0
72,294,0
20664,114,0
1083,3725,0.0969
2698,12438,0
1005,398,0.604
121,4128,0
102,3205,0
58,1749,0
2714,1186,0
234,499,0.2223
2944,2330,0
60,3,0
347,976,0
1147,738,0
447,14766,0
6028,941,0
69,44,0
11831,419,0.114
430,252,2.4854
3205,6342,0
1132,989,0
2413,289,0
1540,2362,0
5243,6692,0
232,2698,0.057
1245,29,0.912
1008,1304,0
653,29397,0
1837,5220,0
7198,1038,0
347,1041,0.9006
7185,9083,0
8838,6417,0
44,6767,0.0912
1420,1162,0.57
86,1010,0
12861,1322,0
49441,126,0
290,1164,0.342
37354,336,0
3723,4057,0
244,2257,0
718,192,0
6676,35474,0
679,985,0.98
281,1145,0
14176,3592,0
2781,5544,0
503,14,0.1425
3230,58,0
506,1210,0.233
1307,1038,0
5219,9627,0
11751,4128,0
1433,1411,0
327,422,0
467,6107,0
1091,15,0.171
200,3654,0
3070,1291,0
2381,833,0
811,237,0
1159,347,0
2861,6356,0
379,991,0
3060,993,0
3225,1417,0
169,26973,0
142,418,0.57
583,114,0.228
1237,1028,0.114
6087,5107,0.0029
897,3709,0
924,1465,0
1101,354,0
583,1147,0.057
720,2990,0
1003,533,1.254
1038,408,0
3551,197,0
84,338,0
2277,144,0
189,897,0
28787,420,0
65,2531,0
697,430,0.171
5225,5545,0
1267,10484,0
336,3334,0
918,11278,0
800,4338,0
28936,6996,0
121,1083,0
379,265,0
2566,6248,0
1020,985,0
12105,420,0
762,1241,0
272,16704,0.513
1194,1071,0.0342
614,2990,0
1124,3592,0
4114,416,0
4104,12,0
7179,1436,0
8304,506,0
12321,367,0
2784,1506,0.0342
416,430,2.291
3349,2990,0
2227,16243,0
159,122,0
631,352,0
1465,30443,0
8817,157,0.057
36,472,0
7656,2434,0
3205,4291,0
15763,135,0
354,1411,0
631,86,0.228
2598,16885,0
130,1429,1.0602
7169,130,0
1073,506,0
6996,17959,0
38967,862,0
2375,1506,0
31,398,1.106
2079,683,0
715,892,0
331,398,0
512,985,0.4505
16704,932,1.026
162,1041,1.026
2740,339,0
314,11404,0
9961,1184,0.285
190,16704,0.485
602,964,0.0029
12266,314,0
1322,2311,0
18298,18105,0
8172,40,0.285
199,383,0
204,1421,0
1435,200,0.0342
4864,1465,0
265,210,0.0399
12321,36628,0
1693,8024,0
4294,3329,0
368,993,0
312,610,0
1267,845,0
1426,235,0
10005,2995,0
2439,6414,0
503,4320,0
399,2288,0
4172,12,0
2457,10247,0
2696,12438,0
45457,589,0
2470,1020,0.0428
862,3037,0.0456
820,969,0
252,56966,0
13716,7975,0
23611,8963,0
3010,1533,0
10,33,0.4045
10825,1162,0
244,667,0.0171
1075,4750,0
1050,379,0
371,289,0.319
1027,512,0
4114,5,0
499,2441,0.057
410,10761,0
2687,6643,0
294,2423,0
1220,1071,0
3725,422,0
192,384,0
10625,1304,0
1063,3508,0.0456
45468,114,0
1158,40,1.482
458,1038,1.71
669,2722,0.2848
552,11194,0
22140,3060,0
10314,420,0
506,5432,0
4333,408,0
2598,2282,0
65,15,0
32561,982,0
1244,150,0
1041,418,9.405
30,44,0
12908,5,0
180,1148,0
44,129,0
636,169,0
2288,3649,0
19,1047,0
331,681,0
28262,1301,0
19164,12,0
289,371,0.194
133,2662,0
2047,19,0
5380,1322,0
3216,4574,0
65,42,0.285
4031,5,0
10694,3592,0
506,2721,0
276,4031,0
24368,202,0
38929,2995,0
1755,58,0
130,5724,0
524,6894,0.0815
3216,1508,0
77,6994,0
3371,337,0
2566,419,0
941,197,0.0456
20,2375,0
683,3392,0
18858,814,0
450,157,0
430,4083,0.0969
2804,543,0
4097,1386,0
2995,2303,0
327,1242,0
350,1159,0
49939,800,0
1701,2990,0
266,10119,0
2700,2703,0.114
41494,11127,0
1123,641,0.1186
1038,5587,0
1175,273,0
1301,4907,0
5724,16704,0.228
4687,2639,0
6994,4057,0
968,8819,0
2282,6894,0
466,29,0
468,192,0
683,829,0
2464,897,0
468,480,0
3532,18303,0
6603,1084,0.114
10482,2700,0
306,1435,0
232,6994,0
1322,62,0.3639
4441,9695,0
1416,3898,0
991,148,1.616
1184,936,0
128,850,0
862,30857,0
856,39,0
16247,23611,0
979,2990,0.0456
114,3229,0.131
968,234,0
5572,6676,0
33,415,0.342
1245,3057,0
829,128,0
931,631,0
22051,398,0
148,2,0.0365
4150,506,0
197,14,0
724,281,0
862,2921,0
404,506,0
124,164,1.6585
314,8104,0
11194,19697,0
30347,223,0
433,144,0
5689,19771,0
417,19585,0
845,6894,0
2375,11675,0
512,289,0.428
862,4331,0.0114
22559,11194,0
931,42,0.285
377,7975,0
244,12,0.684
87,413,0
2598,6377,0
2413,164,0
663,338,0.0741
1162,14171,0
10534,366,0
15,18,2.9355
506,5,14.153
19,130,0.798
1085,4284,0
1268,6614,0
715,2781,0
172,2180,0
141,19771,0
800,46,6.657
1064,1091,0.0513
164,16795,0
2805,631,0
1423,2969,0
7732,2639,0
3679,2477,0
552,327,0
969,583,0
1465,993,0
502,820,0.513
47,441,0
683,681,0
631,1003,0.274
3840,141,0
2282,1387,0
12,6195,0.627
5358,1533,0
641,1010,0
1084,609,0
2296,1049,0
273,16795,0.57
82,41,1.026
6377,697,0
3523,16795,0
1389,499,0
200,399,0
11194,24575,0
7733,976,0
21903,2740,0
28643,1304,0
12452,20,0
1408,607,0
790,314,0
4361,458,0.2908
1290,1041,0
931,762,0
1450,2381,0.0912
6377,5544,0
10409,2672,0
458,4554,0
36345,447,0
2566,12266,0
330,11,0.787
22253,332,0
609,982,0.057
11337,1429,0
314,46291,0
276,1038,0.6156
322,940,0
1006,9010,0
141,2750,0
171,13,0
1162,244,0.4446
985,641,0.604
162,940,0.479
82,15,0.684
1627,4096,0
379,2793,0
210,2639,0.0228
2936,2180,0
1237,9250,0
653,683,0.0718
2990,2639,0
1010,2481,0
209,416,0
9074,447,0
19,252,0.479
2331,252,0.2846
8835,2439,0
1096,968,0
1085,3268,0
1110,164,0.214
371,142,0
41274,204,0
40,131,4.674
714,281,0.992
46,1025,1.99
3489,641,0
1253,749,0
1245,2785,0
2423,2425,0
12440,3609,0
15098,19771,0
1005,1103,0
184,1085,0
197,5545,0
6087,8882,0
16704,14589,0
102,533,0
498,1201,0
257,935,0
609,1050,0.171
800,4541,0.0171
14,935,0
13390,314,0
28596,450,0
779,2311,0
10690,9007,0
1071,2300,0
11,631,2.782
1025,252,0.342
416,38322,0
29808,6418,0
36,583,0.764
2423,3325,0.0057
1268,12732,0
419,6088,0
941,2598,0
3537,1032,0.0422
935,548,0
899,358,0
621,1247,0
1025,6195,5.472
124,1237,0
2737,2374,0
814,2580,0
148,2797,0
2619,940,0.456
1008,167,0.0228
677,512,0.376
1467,1291,0
618,114,0
142,621,0.855
1081,583,0.342
21331,410,0
3551,2444,0.0205
5817,132,0
170,157,0.342
1119,6678,0
66,11,0
3216,1506,0
1306,1005,0.798
2,533,0
306,8817,0
1286,355,0
1301,1414,0
12321,506,0
3899,58,0
336,7788,0
42814,2700,0
1006,27,0.342
4561,171,0
46,2969,0.114
417,990,0
16950,449,0.0194
216,128,0
12054,4128,0
144,5111,0
3348,1465,0
5,430,1.744
4814,5585,0
2990,19214,0
170,11609,0
873,11,0
8970,430,0
312,2374,0.0285
18974,797,0
4603,347,0
238,1038,0.821
10482,10690,0
2323,820,0.171
2672,28956,0
2319,924,0
653,6726,0
5227,2995,0
520,2861,0
11282,336,0
2703,6432,0
17136,144,0
3715,8835,0
131,1050,1.8525
982,1387,0.416
132,643,0
29261,1091,0
714,5648,0.057
865,25,0.125
133,1283,0
3216,2330,0
6676,2672,0
862,609,0
2330,141,0
5572,47,0
430,2921,0
12361,4603,0
1043,2698,0
3205,20,0
2990,3274,0
1010,1035,0.929
631,1237,0.0228
347,895,0
430,1429,0
1775,82,0
199,969,0
327,14,0.0342
294,609,0.0399
44,1032,0.114
200,234,1.197
45274,5546,0
260,1082,0.0855
982,3327,0
4128,3733,0
10301,1837,0
21508,339,0
968,12,0
968,3892,0
3494,235,0
1064,5545,0
10140,2639,0
11411,6993,0
566,84,0
1020,512,0.8466
14,25,0.0399
10883,144,0
839,1062,0
4750,6987,0
380,332,0
2999,1132,0.0456
4599,2079,0
202,1039,0.266
4603,46056,0
204,18234,0
3592,13839,0
167,122,0
7090,6992,0
419,3828,0
367,86,0
653,1160,0
1038,19,1.003
3714,5268,0
28971,5287,0
2079,21597,0
2687,506,0
10688,2696,0
868,43,0
1321,715,0.02
1095,667,0.103
410,1385,0
1010,641,0.593
122,918,0
18,41,1.003
2420,3182,0.114
20698,449,0
2672,441,0
5587,506,0
1003,180,0
3205,22609,0
5111,1520,0
800,40531,0
86,60,0.467
152,417,0
7875,148,0.171
897,10632,0
12,1038,0.171
408,1386,0
503,50,0
355,352,0
86,10,0.0604
1011,202,0
9554,999,0
1237,512,0
358,281,0
984,1078,0
2381,20698,0
1386,408,0
415,595,0
1100,42,0
1003,1085,0
2639,7056,0
2,57,0
47,653,0
11127,8838,0
11107,2995,0
80,86,0.0228
762,703,0.262
403,1455,0
3325,1119,0
379,18075,0
1005,416,0.285
9249,3508,0
6087,24575,0
1186,20,0
4326,12,0
2477,2742,0
2362,266,0
1108,2296,0
46,1023,0
36745,1038,0
568,533,0.171
197,499,0.627
22149,130,0
618,583,1.71
3348,1436,0
3892,2977,0
642,383,0.057
2844,157,0.182
169,1497,0
164,1110,0
2696,208,0
623,409,0
698,405,0
45604,4750,0
1005,839,0
122,2662,0
3216,421,0
3709,2448,0
1022,41,0
209,405,1.642
13,2296,0
2700,3719,0
16704,27190,0.798
14589,3690,0
405,466,0.0074
38,4441,0
11449,4814,0
159,1082,0.0351
4906,2995,0
8536,2227,0
3723,4128,0
3691,2698,0.0228
192,38,0
3060,11282,0
543,1060,0
366,232,0.148
618,1148,0.228
2566,999,0
403,9252,0
524,126,0
327,498,0.0205
4550,46,0
8827,1085,0
4482,12302,0
129,618,0
1506,1515,0
413,4529,0
433,252,0.0741
3592,8963,0
398,1627,0
8,28643,0
23,10,0
1204,833,0
2598,377,0.0855
610,132,0
618,347,0
1283,306,0
4103,800,0
223,3062,0
16,15,2.679
4093,332,0
294,14,0
11973,1184,0
2619,553,0
506,2921,0.587
9007,16198,0
2783,10690,0
221,1108,0
44,86,0.114
410,800,0.627
993,630,0
976,2457,0
1039,294,0
7074,13,0
14657,2424,0
190,621,0.103
6422,6994,0
947,383,0
24898,5,0
4128,6189,0
6767,605,0
82,3,1.174
58,26,0.114
1158,290,0
1307,800,0
750,157,0.171
2425,4297,0
8519,366,0.057
419,14,0
2977,968,0
3999,169,0
132,3216,0.0513
61644,441,0
618,8024,0
7179,1085,0
1436,2503,0
109,235,0
317,133,0
2693,5268,0
1081,1041,0.376
29228,1095,0
568,924,0
86,46,0
8172,347,0
3508,506,0
2227,7918,0
2250,12,0
15066,2079,0
24409,2598,0
62,18862,0
4772,419,0
354,172,0
3271,2425,0
3057,472,0.103
499,235,0.0057
2715,172,0
234,991,0
337,10532,0
3691,11126,0
1029,1627,0.424
467,4603,0
4,110,0
265,683,0
204,10437,0
1041,1049,2.394
5544,8841,0
5545,6474,0
53,409,0.16
2700,40280,0
36755,23611,0
152,3205,0
498,6062,0
6380,5546,0
2420,1751,0
4718,506,0.297
5107,11194,0
3508,1096,0
1085,2420,0
7475,5219,0
9250,968,0
289,336,0.538
252,940,0
845,3075,0
1627,3060,0
3325,336,0
192,12700,0
47,8671,0
2444,4554,0
595,683,0.251
2481,5268,0.1596
19164,252,0
940,472,0.0342
49927,2441,0
595,3521,0
1387,2671,0
856,2157,0
4172,1387,0.0456
164,399,0
142,252,1.995
3205,11831,0
2293,152,0
5544,4531,0
2374,12438,0
8174,4482,0.0011
1426,202,0
10483,2381,0
289,603,0.6244
2995,3336,0
703,317,0
27190,2282,0.016
6371,3057,0.0285
11300,3772,0
1050,11000,0
252,1104,0
13278,5,0
527,11,0.171
862,1210,0
1301,5753,0
984,1032,0
5546,715,0
7179,2995,0
148,1061,0.428
2741,16704,0
60,48,0
172,18916,0
46,4111,0
4172,1005,0.182
2696,10688,0
2503,8617,0
16,995,0
924,3202,0
82,1775,0.125
738,281,0
6414,932,0
479,697,0
2441,252,0.4558
4,82,1.14
164,1194,0
200,642,0
683,1114,0
1301,2784,0.0228
4096,4171,0
4331,12,0
6377,5546,0
15156,114,0
8835,3725,0
4084,6195,0
8970,10690,0
1184,475,0
762,418,2.086
1420,1082,1.482
1465,2421,0
713,347,0.114
19109,332,0
8685,5544,0
10674,3592,0
8817,798,0
618,1429,0.125
2420,418,0
398,54498,0
4515,12,0
466,148,0
419,10010,0
1242,653,0
5287,1083,0.0023
121,932,0.912
1159,42,0.228
9641,599,0
447,15309,0
1465,8092,0
252,4561,0
26789,430,0
260,499,0.0285
189,114,0.228
4585,605,0
290,88,0
384,385,0
11273,995,0
677,1084,0
1050,11044,0
2776,6804,0
4772,1005,0.0798
18,1008,0
566,2282,0.4332
428,62,0
3243,232,0.057
605,2433,0
1506,3207,0
3205,19771,0
520,902,0
456,314,0
2441,1876,0
244,2580,0
5219,18506,0
6912,982,0
3329,336,0
36100,192,0
317,86,0.7583
307,409,0
20,503,0
3529,126,0
1091,190,0.0798
204,1111,0
79,37,0
9715,475,0
7971,410,0
23766,868,0
3,985,0
355,762,0.832
2984,1020,0.171
171,150,0
6249,3725,0
2420,2481,0
3038,2861,0
4673,409,0.228
449,2867,0.125
49198,2477,0
2282,2727,0
10773,1084,0
2977,2282,0
3336,2459,0
1390,398,0.593
825,6,0
1533,26132,0
202,1184,0.171
1423,1161,0
3057,172,0
897,338,0
897,1084,0
46,5514,0
4482,10157,0
192,324,0
11044,5220,0
6692,5,0
266,2209,0
9099,498,0.0742
1020,1027,0
2288,714,0
2990,20831,0
1186,11122,0.0114
12438,16613,0
3202,2381,0
2448,331,0.137
3243,2703,0
6890,2292,0
365,1082,0.114
28596,941,0
5545,479,0
503,2364,0
982,52,0.0228
3329,7378,0
6028,715,0
2457,238,0
4181,2639,0
23611,19662,0
1110,9250,0
19,410,0.148
60,4,0.057
331,1108,0
27,13,2.508
3691,2696,0
1041,265,0.104
1876,1091,0
265,124,0.299
2420,814,0
820,36,1.0492
180,31,24.607
367,13702,0
180,1114,0
1184,45080,0
2259,6676,0.0456
1533,621,0.3762
4482,18105,0
4553,1387,0
13484,2722,0
2977,9007,0
1388,1038,0
6993,23611,0
978,2737,0.0713
16704,12048,0
141,232,0.399
2726,3392,0
2782,1083,0
10317,327,0
825,2292,0
941,5496,0
1084,142,0.114
2439,12438,0
1286,12,1.163
7975,804,0
430,749,0.1482
1003,2,0
150,2745,0
234,290,0.456
41,281,4.446
1511,8841,0
2250,749,0
3368,11596,0
447,223,0
798,8494,0
416,276,0.0752
683,33620,0
1397,618,0
235,354,0
1050,583,0
266,10131,0
418,506,15.618
631,4097,0
931,122,0
10690,2712,0
6418,33438,0
5219,3985,0
24994,2425,0
433,936,0
5225,1321,0
276,10155,0
873,1083,0
449,6630,0
331,3302,0
3899,2783,0
50441,2425,0
605,10531,0
354,29228,0
6981,22,0
1164,2557,0
683,9083,0
208,2990,0.0684
2721,408,0
370,410,0
200,18522,0
9099,2973,0
892,4786,0
1150,379,0
924,2463,0
1041,5,0
964,6994,0
498,703,0
428,1416,0
10131,2394,0
11022,314,0
349,180,0
58,40,0
2431,4687,0.0456
999,29835,0
403,192,0.0798
2737,3973,0
1785,1085,0
1096,8816,0
641,677,0.0855
46,800,2.628
7207,862,0
1785,1075,0
159,31,0.798
1158,1159,0
3008,677,0
5219,5107,0
642,10915,0
2063,244,0
4102,506,0
2454,543,0
22,1010,1.1225
7769,1075,0
6593,2990,0
79,46,0.137
669,601,0
941,1443,0
368,31,2.964
475,5026,0
3062,2671,0
12718,3592,0
306,3892,0
6087,327,0
419,11278,0
192,3057,0
5107,999,0
3938,47,0
3368,15817,0.0456
972,985,0
4795,79,0
19771,2700,0
2990,150,0
503,239,0
1386,276,0
1147,40,0
79,273,0.137
9007,3593,0
730,6,0
7097,683,0.13
3911,2990,0
152,24921,0
417,336,0
918,27325,0
210,1301,0
141,398,0
49394,28643,0
10157,2696,0
448,683,0.16
3385,5220,0.0228
1301,18487,0.342
430,26780,0
1627,428,0
2639,3535,0
2776,6087,0
2448,1531,0
368,606,0
385,383,0
1017,265,0.0171
3525,1420,0.0912
2503,2995,0
1897,715,0
2861,42221,0
28099,3714,0
6429,403,0
2672,2441,0.0855
443,5111,0
503,170,0.1516
3684,148,0
1,42,0
6432,8835,0
520,1,0
2292,385,0
1533,142,0
1090,306,0.114
788,3592,0
128,48,0
3243,2696,0.1311
354,28643,0
11755,2439,0
6371,2503,0.0456
337,1061,0
398,5,7.803
1386,1038,0.125
667,583,0.718
28095,4057,0
410,4544,0
58,1411,0
449,1467,0.0342
9840,506,0
24,265,0
1426,9715,0
619,347,0
10004,595,0
618,244,0
12438,5287,0
5544,8541,0
11907,715,0
201,856,0
2441,3062,0
1123,1071,0.5287
58006,1075,0
8024,8827,0
2441,14523,0
1083,163,0
180,352,0
23611,28971,0
28760,4441,0.0015
2431,336,0
1429,4333,0
918,45276,0
892,2311,0
6082,2696,0
30,543,0
1082,47,0.137
355,23637,0
1005,710,0.0342
2125,128,0
1003,931,0
10,502,0
999,173,0
1385,984,0.257
6418,1075,0
2750,366,0
485,11148,0
19771,336,0
14708,3060,0
16,820,0
2288,499,0
266,9624,0
1134,273,0.798
2995,3327,0
204,3234,0
814,24,0.399
331,39,0.2
31,6195,0.428
6993,2227,0
3336,6912,0
2919,5,0.0023
141,24,0
408,430,0.205
31,1027,0
5268,2737,0.171
63,667,0
524,1011,0
11344,232,0
352,355,0
1085,25243,0
855,1085,0
7185,1837,0
10586,47,0.0114
1429,10643,0
2463,6894,0
2319,141,0
1511,518,0
3523,940,0
664,60,0.0228
3342,750,0.171
383,234,0.171
2293,589,0
47,714,0
430,10948,0
8835,6432,0
566,132,0
10838,2424,0
377,941,0.1197
1436,10784,0
21173,223,0
257,936,0
1082,273,0
979,2424,0
3733,2698,0
2288,148,3.812
12060,3691,0
798,1075,0
3691,713,0
1429,862,0.1938
301,2296,0
13726,8685,0
5,2919,0
377,865,0.1226
8505,1047,0
128,4602,0
4467,856,0
42,3368,0
202,2156,0
2700,2374,0
2566,447,0.0912
5303,11194,0
2761,2362,0
829,601,0
7179,10330,0
2296,366,0.057
2655,5,0
985,987,0
2779,169,0.0285
321,750,0
1245,968,0
1427,2292,0
4462,503,0
715,33,0.171
5268,2703,0.057
2783,475,0
6163,377,0
4441,18420,0
142,16540,0
12861,12453,0
804,2311,0
5,355,0
479,62,0
65,109,0
1085,17561,0
10301,2783,0.0399
3508,18702,0
46,169,0
697,450,0
609,979,0
3166,385,0
36,449,0
169,9599,0
34148,16795,0
3275,4294,0
62,6365,0
339,6249,0
12,9352,0
45468,126,0
2700,1083,0.0741
669,499,0.228
506,5621,0
238,3725,0
11008,3508,0
2639,144,0
2424,10140,0
18299,16245,0
663,2703,0.0063
35,60,0.057
1184,3558,0
419,449,0.251
28643,58,0.285
2293,2832,0
20681,449,0.0171
498,3148,0
2239,553,0
6600,339,1.254
3327,2990,0.0741
17776,2439,0
1147,1162,0
9007,5268,0
999,128,0
30929,273,0.228
26461,3592,0
1775,1627,0.285
19771,2323,0
738,714,0.0627
2439,4772,0
899,281,0
23738,825,0
4035,383,1.596
465,475,0
1027,405,0
1085,979,0
6,6890,0
5,150,0.513
419,6450,0
605,5539,0
941,49792,0
383,14,0
1465,7056,0
2375,2293,0
1304,672,0
3336,2423,0
22,405,0
2431,2428,0
1053,410,0
5546,19771,0
11126,28095,0
2439,9007,0
281,33,1.083
1268,6494,0
11141,4603,0
176,798,0
2964,3008,0
2441,3996,0
2497,366,0
126,10484,0
4814,128,0.0114
72,39,0
9961,338,0.148
14178,2477,0
3558,1041,0
13613,331,0.399
969,895,0
3508,3057,0.342
2463,120,0
2439,941,0
211,3205,0.0171
985,36,1.425
653,10644,0
430,150,0.342
1119,2441,0
366,1037,0
2125,2420,0
1017,630,0
16795,294,0
5743,3205,0
1386,232,0.889
232,33,0
862,1175,0
16953,982,0
1411,2125,0
172,3057,0.1596
3037,6574,0
1531,3709,0
44,63,0
5227,982,0
4391,10690,0
2867,3709,0.285
1408,1005,0.462
4482,12414,0
820,845,0.0114
660,17300,0
6189,3691,0
1080,1164,0
2441,170,0
466,379,1.334
4515,1387,0
4103,416,0
683,206,0
12345,825,0
2497,1147,0
1075,13613,0
1092,306,0
1301,2990,0
1095,398,0
11127,121,0
40426,11127,0
4128,5107,0
935,332,0
6993,12302,0
5219,8696,0
3274,2990,0
15157,3205,0
8091,2425,0
2740,10674,0
1455,200,0
10690,16247,0
306,625,0.057
1230,1096,0
77,144,0
2776,144,0
32791,58,0
619,1158,0
11107,506,0
7661,5572,0
2425,1301,0
350,873,0.128
1088,31,0
614,5,3.99
404,133,0
4333,800,0
1042,148,0
1038,34649,0
5432,5268,0
157,3135,0
5107,498,0.0684
4550,800,0
128,605,0
3718,2410,0
750,410,0
1071,1027,0
120,2381,0
37975,2381,0
266,13238,0
192,3225,0
2420,10856,0
358,2998,0
1390,749,0.0342
1387,2457,0
614,162,0.969
3349,2420,0
170,2364,0
148,403,0
2436,1020,0
19294,6992,0
1061,595,0
3747,383,0
2079,3060,0
1897,6380,0
199,750,0.0912
667,2580,0
371,1071,0.253
10483,2319,0
306,677,0.0171
42,48,0
30,111,0
9463,405,0
2952,503,0
940,2867,0
16,82,1.482
403,235,0
1084,866,0
855,3508,0.0399
1378,128,0
1045,31,0
3704,355,0
931,2925,0
1158,1147,0
234,385,0
370,985,0
7646,5220,0
533,8,0
3772,1111,0
2381,45369,0
3057,664,0
750,273,0.285
2672,1423,0
11057,157,0
936,63954,0
47,172,0
4255,1387,0
10004,2969,0
4603,4602,0
734,2425,0
317,9261,0
2863,1227,0
1104,6195,0
8652,524,0
91,60,0
291,172,0
148,244,0.798
660,2740,0
1045,164,0
39722,6,0
16,985,6.612
3610,5287,0
377,660,0.285
16795,2288,0
2462,11,0.456
317,316,0
408,5,0
1322,1264,0
3128,157,0
512,2503,0.0462
11976,566,0
1158,11133,0
2374,3243,0
3171,28643,0
1301,3336,0
157,11596,0
4297,162,0
234,162,1.71
47,14792,0
35415,3060,0
968,46736,0
4297,979,0
2362,12469,0
28098,1186,0
20423,6996,0
413,856,0
417,826,0.114
2352,2503,0
38561,862,0
157,204,0
11126,3691,0
2655,1387,0.0855
2477,13278,0
5540,169,0
281,6890,0
322,33,0.057
7185,47,0
708,3057,0.228
1467,20760,0
79,2407,0
150,472,0
410,6195,7.467
1433,3508,0
408,416,0.292
312,2282,0.251
150,1123,0
605,965,0
449,3840,0
354,1096,0
399,5594,0
1785,1436,0
9661,1506,0
2891,148,0.205
4718,398,0
2921,1390,0.114
2919,458,0
2521,2731,0
40,162,0.969
978,232,0.912
310,327,0
1091,553,0
988,11,0
472,2698,0
607,130,0.148
2944,2375,0
18303,21216,0
2433,332,0
18,52,0.0029
4634,2990,0
18916,2410,0
11282,347,0
1095,1162,0.114
1418,430,0.57
7646,6676,0
630,265,0
3793,940,0
1017,11300,0
993,368,0.137
347,995,0.114
337,1302,0
1108,367,0
22837,553,0
2784,169,0
23634,6996,0
931,6169,0
1995,1766,0
449,4574,0
244,1147,0
169,13903,0
379,1020,0.39
6631,180,0
1749,385,0
1245,449,0.0057
5862,28643,0
458,410,0.513
4553,506,0
12469,6994,0.0114
931,289,0.171
1083,232,0.114
1627,22619,0
2503,2829,0
237,252,0
2995,26730,0
941,1897,0
18858,2598,0
27,289,0.114
420,11083,0
336,355,0
208,1005,0
327,13477,0
2497,2420,0
4,2696,0.137
2805,11,0
10492,1387,0
204,9888,0
5648,150,0
8422,4814,0
234,306,0.2508
11749,1390,0
932,7074,0
1044,133,0
48,72,0.057
317,65,0
1090,10484,0
2696,16704,0.148
985,1078,0
2783,156,0
1085,649,0
4,60,0.1539
314,419,0.0251
265,3984,0
18,2727,0
1511,114,0
3037,130,0
968,11057,0
553,5573,0
6803,447,0
2451,543,0
3062,43209,0
1161,1158,0.103
169,3984,0
2282,1108,0.171
293,10688,0
3392,169,0.008
1321,892,0
610,403,0
4333,398,0
895,1164,0
1095,1421,0.456
4294,3336,0
3697,1132,0
419,169,0
2439,232,2.109
1211,985,0
20,2944,0
1252,405,0
2441,47,0
367,1245,0
2311,892,0
1377,2079,0
452,383,0.0912
5724,1301,0
252,3829,0
290,5220,0
720,148,1.368
1017,11127,0
82,79,0.798
355,3205,0
53,28956,0
976,13,0
984,603,0.662
24,41,0.148
11609,14,0
78,2,0.0285
40,159,0
199,1041,0
22010,16247,0
419,2573,0
800,458,2.531
2374,964,0
29171,1426,0
4326,862,0.0057
2503,524,0
157,7074,0
2577,164,0
1038,11083,0
3719,11124,0
845,1143,0
6933,631,0
619,1159,0
24,121,0.228
3690,1799,0
1227,2282,0
422,11282,0.0342
2362,1017,0.0342
17300,1084,0.251
48,82,0
1244,367,0
1050,3709,0
1044,1268,0.0057
2944,19789,0
2923,714,0
430,1210,0
862,607,0
6996,7567,0
2698,1227,0
713,3729,0
5,708,0
1096,2524,0
2311,5225,0
377,135,0
862,448,0
316,2444,0
839,2655,0
21855,11083,0
1435,202,0.0638
828,2444,0
18457,368,0
314,599,0
3709,171,0
40812,1184,0.228
480,403,0
290,1020,0.938
377,18,0.4387
8024,2995,0
40812,180,0
3911,273,0
1050,1084,2.622
3266,2424,0
1084,11972,0
273,16,2.177
24,33,0.798
379,31727,0
3898,3948,0
18957,1322,0
252,800,0.844
24994,1075,0
19684,6992,0
2844,33,0
1837,5219,0
170,1076,0
868,6,0
192,499,0.718
1038,2655,0
932,3691,0.057
5225,6379,0
16239,10468,0
3178,338,0
367,527,0
496,524,0
430,1775,0
7816,2990,0
289,13,0
13,418,3.135
698,641,0
1035,58,0
349,1123,0
385,133,0
2867,720,0
3803,331,0
330,1147,0
7,3057,0
10005,2424,0
9010,968,0
1002,499,0
969,2580,0
29228,2861,0.0342
169,1029,0
1020,349,0
20423,3592,0
380,1038,0
8144,232,0
5,607,0.0456
976,2424,0
237,244,0
5220,520,0
978,4814,0
1020,19657,0
6676,47,0
1465,720,0.542
142,2448,0
244,209,0
44,232,0.456
114,714,0
11416,2566,0
2703,2439,0
1204,820,0.0137
10484,12388,0
1194,11,0
2952,3205,0
18934,449,0.0023
14621,2566,0.0114
4482,15309,0
3593,6414,0
1147,969,0
9532,4814,0
