source,target,total_normalized_amount_for_old_players
12668,589,0
762,868,0
7209,1301,0
2964,1132,0
2293,3207,0
2251,4147,0
2553,931,0
4814,2670,0
6676,3386,0
141,288,0
3340,2457,0
3057,839,0
415,33380,0
1390,41,0
865,940,0
449,458,0
4529,5546,0
466,3008,0
51772,2722,0
60,36,0
720,415,0
3834,2740,0
7971,681,0
2783,19628,0
254,589,0
162,3060,0
1511,2293,0
6087,21173,0
5,4102,0
88,128,0
408,2251,0
234,603,0.218880535
506,3,0
21958,3060,0
4,197,0.034883721
13,1444,0
27568,1627,0
26621,468,0
309,1465,0
1286,610,0
2995,3319,0
355,3197,0
985,786,0
1420,2531,0
839,144,0
3,33,0
12438,3834,0
1160,5648,0
14583,2503,0
82,931,0
252,2698,0
11194,420,0
892,379,0
1291,6630,0
1041,422,0
430,681,0
10695,2477,0
15952,1005,0
6424,4128,0
1434,467,0
20519,416,0
479,398,0
142,197,0
418,41,0
9583,1897,0
850,845,0
3302,5220,0
2462,1158,0
15,8590,0
7475,5219,0
1411,1417,0
1627,1210,0
31501,4750,0
2832,11282,0
4441,155,0
172,1059,0
5220,2726,0
11300,410,0
605,1785,0
1390,22231,0
2209,1290,0
4128,253,0
3391,21957,0
703,1050,0
2292,40,0
800,4770,0
25,1391,0
1032,1003,0
237,26,0
2444,316,0
144,4391,0
984,1039,0
2727,2944,0
595,29994,0
54525,306,0
6380,8541,0
1775,714,0
10670,1005,0
3690,2374,0
7,512,0
2180,1158,0
383,1227,0
4814,1436,0
383,9855,0.031914894
192,126,0
1091,5573,0
409,3551,0
1507,152,0
20664,114,0
2282,1627,0
410,2687,0
1074,641,0
2580,4772,0
133,8817,0
447,157,0
749,4331,0
6890,19771,0
4792,2441,0
1435,3569,0
609,148,0
918,7133,0
1164,855,0
1302,5219,0
234,7831,0
267,498,0
6930,16,0
13,124,0
2423,4291,0
4114,862,0
750,940,0
164,371,0
273,1114,0
1211,985,0
41156,416,0
266,14516,0
265,496,0
642,798,0
422,3719,0
28098,1186,0
36,2323,0
337,11179,0
235,7145,0
2457,3535,0
121,6432,0
7476,4603,0
8024,2677,0
419,41,0
964,984,0
150,606,0
5268,21978,0
2251,1025,0
347,8024,0
1304,43969,0
5358,3709,0
3075,1184,0
839,1387,0
6699,1039,0
269,82,0
678,29,0
2995,13499,0
317,3426,0
168,1096,0
26,244,0.184210526
36819,4171,0
3521,1083,0
861,33,0
208,498,0
1424,5225,0
630,11648,0
1106,336,0
498,32824,0
7804,2944,0
1050,1418,0
152,2944,0
9540,398,0
447,3527,0
5546,169,0
232,104,0
3489,1123,0
1302,405,0
2444,2364,0
12301,336,0
169,7475,0
11537,715,0
197,252,0
38929,2995,0
17444,353,0
937,306,0
3057,664,0
8553,553,0
291,720,0
208,979,0
2424,15047,0
338,232,0
447,5111,0
931,698,0
128,4032,0
26242,2698,0
14,353,0
415,206,0
52,582,0
192,8877,0
1031,355,0
252,3234,0
7119,6418,0
566,1201,0
3709,993,0
1465,25243,0
37689,7378,0
2477,2698,0
3057,3508,0
9265,44,0
18961,135,0
405,2262,0
2420,3057,0
9007,10468,0
144,4083,0
9007,7614,0
6195,2407,0.197368421
931,432,0
449,200,0
22,82,0
1234,237,0
2420,6499,0
2968,40,0
3508,20375,0
13301,5545,0
6621,10690,0
103,553,0
314,37728,0
134,237,0
28956,3993,0
3719,1083,0
1301,10093,0
903,873,0
7185,3508,0
377,2672,0
1123,985,0
2598,17445,0
995,1433,0
162,1416,0
16834,20,0
289,6195,0.142857143
2424,1147,0
553,494,0
316,4376,0
237,19771,0
830,681,0
1119,3391,0
6992,10674,0
1096,3948,0
5621,2921,0
126,2878,0
2727,371,0
5,537,0
4603,4602,0
408,607,0
350,3722,0
609,1084,0
6994,1180,0
221,86,0
1175,1164,0
410,4084,0
189,418,0
553,4011,0
10330,3325,0
931,2381,0
5546,5771,0
31506,999,0
40,873,0
3385,2670,0
18487,820,0
1533,1049,0
5648,621,0
430,312,0
3706,3391,0
1390,5514,0
1264,156,0
2814,358,0
6432,3725,0
44,537,0
2700,2227,0
5405,157,0
1084,429,0
232,316,0
404,817,0
46,419,0
3725,11750,0
2817,316,0
503,42,0
5571,605,0
11609,410,0
14725,506,0
800,9439,0
7056,2995,0
2431,4751,0
419,128,0
1014,447,0
13477,2776,0
122,1066,0
56,5220,0
1436,4297,0
1084,2778,0
1053,409,0
679,1082,0
759,2282,0
1426,520,0
144,786,0
3426,430,0
32239,420,0
679,430,0
7179,1465,0
37,36,0
279,415,0
44,60,0
8835,3243,0
1082,3134,0
2420,6676,0
142,366,0
1035,1085,0
936,4467,0
3060,7097,0
2566,30891,0
1420,22,0
26730,2457,0
1385,1387,0
6356,932,0
498,49408,0
553,4507,0
3714,41201,0
2282,6248,0
10719,5546,0
8344,79,0
192,7633,0
4172,19,0
6163,941,0
2969,2067,0
1090,82,0
18,30,0
170,157,0
1083,3593,0
2977,833,0
4482,18477,0
1050,11044,0
681,167,0
204,13328,0
273,1081,0
1071,3057,0
1041,131,0
2298,653,0
1039,2455,0
415,1158,0
6412,4482,0
9007,33179,0
1245,2576,0
2253,6195,0
506,21474,0
419,9138,0
44,2409,0
338,336,0
720,1418,0
2462,338,0
45276,204,0
16668,3898,0
35,79,0
40426,8024,0
4294,1075,0
2079,3385,0
2703,18477,0
14829,1038,0
221,415,0
1184,385,0
9261,683,0
202,520,0
820,1910,0
8028,6676,0
410,3512,0
2374,3690,0
16950,3691,0
468,986,0
1301,7179,0
252,5589,0
968,12964,0
5380,132,0
6772,2990,0
1181,2292,0
405,603,0
2425,12631,0
150,720,0
862,1105,0
1082,29228,0
918,503,0
601,810,0
2977,8427,0
6,2292,0
669,11127,0
2784,1264,0
40,985,0
3266,982,0
148,971,0
9007,34828,0
589,2531,0
3930,1032,0
314,5113,0
40,3911,0
2439,9007,0
3349,10330,0
829,128,0
589,45483,0
1562,892,0
3205,1017,0
875,122,0
413,4319,0
595,3521,0
2598,57989,0
2566,6414,0
7392,697,0
6993,37825,0
377,324,0
81,2,0
199,10690,0
995,350,0
2425,4864,0
16247,36224,0
2639,221,0
377,11118,0
9690,252,0
503,856,0
496,1005,0
1124,2374,0
1100,237,0
28,200,0
15172,720,0
306,354,0
941,26258,0
1506,271,0
653,6678,0
3751,1411,0
1103,2722,0
2936,2180,0
714,595,0
4380,2477,0
3385,7185,0
4172,1429,0
1401,697,0
605,2669,0
33,31,0
4147,416,0
157,8427,0
932,6441,0
2984,1082,0
4795,293,0
1230,417,0
4720,14171,0
62,1056,0
221,1433,0
485,2573,0
4531,5546,0
40,33,0.258064516
44,159,0
2282,527,0
2978,290,0
306,404,0
968,3544,0
192,1264,0
2156,553,0
413,8323,0
2714,9007,0
4083,4102,0
23,533,0
371,72,0
4097,5,0
10331,1096,0
266,12210,0
6195,2671,0
498,172,0
2381,1268,0
49403,2861,0
504,3205,0
152,1134,0
15172,294,0
866,1025,0
47,21957,0
918,4059,0
738,3524,0
1039,589,0
25804,11,0
172,18764,0
1083,6672,0
237,3709,0
22,931,0
499,1283,0
21957,338,0
1186,10695,0
204,3785,0
641,1387,0
1274,449,0
856,968,0
29,3930,0
1423,290,0
984,2578,0
5619,204,0
5650,2420,0
6076,2425,0
630,337,0
33,121,0
897,7633,0
452,273,0
851,152,0
6767,39,0
29228,1095,0
379,18232,0
714,11596,0
403,683,0
6574,399,0
11117,5545,0
6363,16795,0
2381,6450,0
260,36,0
1020,703,0
3535,681,0
2462,4603,0
11006,599,0
1005,1408,0
8733,128,0
499,132,0
10157,1083,0
601,417,0
82,124,0
1385,1429,0
8827,1436,0
232,321,0
999,6805,0
1075,4284,0
31621,3057,0
8680,1071,0
164,355,0
2439,22220,0
197,11282,0
683,1010,0
2282,6361,0
4531,62,0
750,5381,0
7185,5551,0
22258,1038,0
404,468,0
2566,11391,0
58,2150,0
1264,2444,0
12438,28095,0
1071,2804,0
1443,892,0
10233,19,0
157,1291,0
336,1274,0
833,4652,0
6767,2282,0
2478,10512,0
371,985,0
603,3008,0.390142022
2067,290,0
9641,314,0
2598,5544,0
34888,1132,0
1408,1411,0
40582,7179,0
6249,2227,0
6065,289,0
594,16,0
128,33438,0
2696,10898,0
418,2425,0
399,337,0
1214,660,0
868,2439,0
7042,1420,0
10907,142,0
499,1041,0
2671,4557,0
653,6269,0
2457,3349,0
18872,1322,0
58,232,0
972,197,0
164,1085,0
157,932,0
399,1038,0
1078,2288,0
447,5539,0
4515,130,0
762,1003,0
9228,1386,0
1411,58,0
366,1106,0
1443,940,0
18950,12,0
1829,237,0
29,430,0
9916,316,0
566,595,0
336,18945,0
601,10680,0
6087,11023,0
2776,588,0
1194,3008,0
265,18077,0
868,11933,0
10907,5,0
1154,21957,0
144,10958,0
2457,130,0
46854,2671,0
408,1387,0
5220,11033,0
22302,12,0
2431,443,0
6724,2362,0
18303,48726,0
1181,1010,0
506,10670,0
29281,18303,0
26312,503,0
1098,337,0
379,2292,0
1039,2578,0
475,433,0
1020,1081,0
2330,845,0
6,1283,0
3392,4603,0
180,1220,0
2462,1041,0
499,3898,0
122,2696,0
11194,11195,0
3654,631,0
255,2457,0
385,653,0
628,941,0
10484,13648,0
377,6475,0
415,1070,0
25029,10314,0
7077,1465,0
825,18773,0
979,9006,0
379,932,0
540,5546,0
31,1042,0
1082,2861,0
985,2962,0
5196,653,0
18008,172,0
1071,2720,0
12100,1301,0
416,42308,0
9241,172,0
8174,862,0
3336,3840,0
995,294,0
2352,610,0
903,281,0
3329,1075,0
24,273,0
2481,3508,0
44,39,0
260,358,0
2462,2431,0
2481,9007,0
121,634,0
2861,3134,0
9465,3725,0
2180,2282,0
589,27187,0
3342,1301,0
134,2362,0
2995,1032,0
941,8835,0
1050,1082,0
27349,416,0
347,3161,0
22994,40426,0
3772,354,0
1533,366,0
28998,23611,0
339,368,0
6429,5546,0
1436,1220,0
1053,294,0
17250,60,0
1423,2672,0
1029,150,0
2566,601,0
1290,1423,0
10943,2995,0
447,2639,0
4770,1322,0
16795,3057,0
1785,128,0
969,368,0.476190476
3709,2079,0
11622,892,0
14171,15172,0
162,1165,0
14847,862,0
1063,845,0
306,634,0
339,19662,0
200,1228,0
42,829,0
126,5743,0
6890,1101,0
524,2439,0
20698,3216,0
18548,856,0
30891,169,0
331,1076,0.166666667
164,239,0
2698,42,0
3,192,0
3709,1214,0
18,2727,0
430,4554,0
311,2696,0
150,825,0
750,338,0
4097,800,0
15002,3302,0
2362,27740,0
195,533,0
4795,167,0
7178,294,0
1084,472,0
210,714,0
2352,1010,0
7179,18577,0
1028,358,0
449,10483,0
4575,718,0
936,155,0
589,27603,0
10688,11127,0
157,1389,0
2464,1084,0
995,7124,0
9007,10695,0
1087,4294,0
2962,289,0
10484,306,0
22220,1108,0
1290,9100,0
9669,416,0
12019,2740,0
1826,553,0
114,1049,0
2497,2672,0
8028,3060,0
5745,126,0
595,10004,0
825,130,0
19789,664,0.111111111
164,466,0
2288,800,0
6089,430,0
1377,1423,0
1087,995,0
41,239,0
4103,130,0
1078,1132,0
449,25,0
417,255,0
389,133,0
1014,6994,0
5,607,0
940,3368,0
2375,5743,0
1091,24773,0
9,3392,0
3725,18714,0
27,336,0
1301,12460,0
2503,8024,0
20699,20,0
5155,2700,0
3709,34559,0
968,723,0
750,2282,0
645,862,0
1386,294,0
2454,653,0
332,6574,0
237,367,0
232,288,0
1766,5743,0
610,1025,0
3911,1030,0
2425,45278,0
1075,417,0
697,422,0
1269,1910,0
1108,1049,0
1290,1159,0
614,2737,0
2362,22010,0
15,36,0
1123,1032,0
3342,1433,0
985,131,0
276,4515,0
808,141,0
14727,2441,0
2423,2457,0
630,985,0
2293,7319,0
2067,2580,0
142,5,0
990,839,0
599,4641,0
999,11402,0
1096,970,0
642,18216,0
2410,932,0
765,11194,0
6993,27238,0
124,383,0
840,475,0
5545,7153,0
2477,10093,0
2785,999,0
3785,157,0
5225,932,0
47,40843,0
2425,4603,0
367,171,0
1467,5743,0
7,58,0
4585,265,0
7378,2995,0
2439,8835,0
367,162,0
631,714,0
1421,128,0
409,636,0
27561,862,0
850,2457,0
21942,7185,0
1078,405,0
2714,2374,0
3057,3789,0
409,190,0
3008,180,0
4297,3349,0
29800,29228,0
2477,18303,0
1264,120,0
2125,2381,0
1264,271,0
1627,4333,0
237,252,0
31614,157,0
11033,413,0
618,11300,0
3473,936,0
533,6499,0
314,310,0
6414,16296,0
1123,2805,0
8835,2698,0
289,801,0
4147,800,0
3008,452,0
15,17,0
18031,5,0
11194,2778,0
2425,28844,0
2700,3834,0
273,6894,0
2531,2503,0
11300,417,0
9079,2444,0
1104,22055,0
131,142,0
41,1082,0.119047619
2921,1210,0
6356,618,0
3772,157,0
2566,17381,0
452,383,0
338,2698,0.184210526
543,349,0
800,49939,0
2721,130,0
5219,64,0
13328,9007,0
10503,410,0
3899,1083,0
7197,12,0
403,6603,0
294,4535,0
1290,28643,0
678,41,0
11,8970,0
3891,1082,0
2124,605,0
1186,5287,0
449,740,0
204,6726,0
1091,1146,0
19657,1268,0
148,2331,0
3609,5287,0
697,1443,0
40,18544,0
10684,3725,0
121,1187,0
3349,8189,0
5107,60,0
603,367,0
4,615,0
2726,3834,0
4059,2282,0
3558,347,0
984,350,0.47322253
12321,347,0
389,58,0
122,1507,0
683,122,0
11060,2362,0
399,5594,0
339,26641,0
430,4085,0
46,512,0
29228,3948,0
1186,6992,0
595,829,0
1037,294,0
18792,10690,0
5,2573,0
399,22,0.078947368
3524,410,0
988,62,0
2455,543,0
28956,197,0
36,776,0
642,405,0
19771,4529,0
475,1160,0
964,40,0
12631,2425,0
798,33001,0
1321,892,0
15882,2420,0
2925,337,0
6195,583,0
6132,2424,0
168,197,0
1150,1071,0
10690,10480,0
6098,2984,0
4097,862,0
13716,6475,0
265,5313,0
603,762,0
40,3,0
5268,3687,0
2776,5113,0
1194,405,0
667,1147,0
667,3558,0
10314,23097,0
897,281,0
4326,862,0
144,17028,0
1029,6414,0
290,347,0
8715,605,0
232,419,0
1105,276,0
276,266,0
1253,5,0
417,8178,0
1184,43,0
935,159,0
10138,599,0
2844,3057,0
5107,2783,0
2362,12908,0
3508,1148,0
3368,1531,0
338,18,0
2737,1242,0
936,63954,0
7084,985,0
3,23,0
31,2436,0
379,367,0
43,820,0
3054,1110,0
441,6361,0
472,1084,0
1110,162,0
105,458,0
1520,419,0
14,279,0
1073,667,0
11122,2698,0
2672,11255,0
353,38,0
7090,1766,0
524,25230,0
9439,12,0
14,2394,0
336,714,0
1023,1210,0
6994,5970,0
6195,609,0
79,12502,0
3718,3592,0
42,6643,0
940,4785,0.263157895
467,279,0
16,631,0
441,33966,0
371,232,0
1627,830,0
172,862,0
3064,512,0
776,131,0
7097,683,0
1210,121,0
430,1146,0
2995,25449,0
12100,2672,0
368,714,0
447,8031,0
120,4503,0
3392,7185,0
936,4320,0
195,33,0
2662,413,0
11000,2477,0
20519,6195,0
14445,11194,0
266,2471,0
206,39,0
1123,3884,0
1420,39722,0
130,2919,0
114,8054,0
1147,3057,0
7714,2079,0
1245,13225,0
441,26854,0
1081,683,0
1110,9250,0
289,1027,0
1049,244,0
982,3345,0
16795,336,0
293,10688,0
1043,1186,0
1321,59684,0
128,5544,0
675,11127,0
19789,244,0
2439,14589,0
21508,14589,0
1085,11255,0
2867,3239,0
6894,845,0
14,162,0
873,1083,0
1463,820,0
1119,8028,0
16672,2566,0
29,162,0
714,4774,0
503,1304,0
1180,8838,0
311,1301,0
1025,332,0
327,11035,0
1162,157,0
2362,1180,0
129,18,0
450,490,0
667,1010,0
13353,458,0.666248956
11449,833,0
989,289,0
1237,1078,0
120,935,0
1087,331,0
355,1110,0
6297,367,0
2457,1082,0
2444,18766,0
614,418,0
17428,430,0
698,317,0
1003,2804,0
1023,2441,0
25659,11,0
419,498,0
447,11245,0
276,20519,0
17399,1083,0
720,2687,0
337,603,0
1108,447,0
416,51663,0
1199,1465,0
2079,4576,0
13065,4057,0
2977,8687,0
306,369,0
11836,5225,0
918,3832,0
653,2726,0
366,6767,0
2311,33472,0
209,46,0
1031,1039,0
506,1020,0
918,1443,0
1269,19964,0
1244,34148,0
4084,1429,0
4585,3999,0
4159,130,0
499,17250,0
2463,924,0
1775,13,0
2362,6074,0
503,548,0
506,36590,0
762,1132,0
55013,2700,0
868,234,0
1423,1161,0
13,13243,0
1304,533,0
2434,294,0
244,2968,0
6418,9083,0
618,19771,0
3008,1252,0
2428,979,0
11103,24575,0
192,167,0
4529,122,0
1775,2441,0
1533,12405,0
3060,10534,0
21283,157,0
8031,13726,0
2705,232,0
126,1184,0
2639,2241,0
37358,2984,0
294,121,0
272,11194,0
2573,314,0
403,8619,0
2697,3,0
458,4159,0
20,2750,0
338,504,0
2968,1158,0
2381,3772,0
244,1082,0
1032,1035,0
6993,21218,0
1085,11900,0
415,159,0
79,338,0
1108,4053,0
24,317,0
2362,14621,0
10789,2457,0
1267,347,0
409,1053,0
40,368,0
126,347,0
21957,4590,0
833,12511,0
3368,21800,0
237,1286,0
2477,14831,0
130,5862,0
2410,330,0
122,24,0
511,631,0
3302,12321,0
675,430,0
1268,984,0
293,144,0
156,39722,0
60,371,0
605,5573,0
7055,683,0
6994,208,0
9980,653,0
12374,868,0
192,25580,0
2573,2441,0
1100,1164,0.465116279
447,14600,0
11609,10775,0
291,44,0
22833,2410,0
3522,1390,0
10093,683,0
589,15156,0
9,1270,0
1075,2698,0
33,78,0
289,1114,0
11000,621,0
3857,868,0
1047,4550,0
367,331,0
10,269,0
5,4333,0
90,18,0
11603,447,0
3391,24322,0
169,7977,0
968,3077,0
2431,5220,0
105,12140,0
367,26132,0
312,28095,0
312,1083,0
1123,1132,0
6195,714,0
4892,4482,0
1085,2784,0
59,4297,0
675,120,0
312,800,0
371,337,0
22,988,0
13523,855,0
170,8835,0
5572,3060,0
4688,4814,0
2705,2439,0
988,1020,0
455,2425,0
347,762,0
498,128,0
1072,28956,0
6163,5225,0
4587,1091,0
1244,989,0
856,2157,0
10131,533,0
2669,3391,0
1010,10948,0
13473,6890,0
865,105,0
3846,6890,0
157,1159,0
321,14,0
1162,969,0
2990,6676,0
9007,11907,0
506,1105,0
1034,1227,0
30,678,0
20923,11127,0
6163,13726,0
6119,4814,0
2425,1434,0
1080,290,0
1322,47,0
144,15551,0
244,2783,0
1186,3592,0
969,1804,0
1075,3326,0
1132,1032,0
27613,1387,0
399,276,0
39097,23611,0
200,1270,0
1025,54316,0
383,2439,0
1123,988,0
354,4590,0
27241,6993,0
441,3999,0
2646,1085,0
714,1804,0
21957,2079,0
524,1291,0
418,10907,0
82,238,0
1837,3709,0
22534,398,0
2861,42221,0
897,1467,0.111111111
4750,3323,0
62307,503,0
121,449,0
380,162,0
2293,541,0
399,873,0
281,681,0
15,1622,0
447,40,0
1424,667,0
169,42885,0
22403,800,0
5380,2783,0
3064,985,0
3719,3592,0
132,1227,0
4361,2700,0
5546,4057,0.010618652
234,1434,0
607,122,0
6992,61761,0
281,36,0
46,1039,0
86,1751,0
1532,134,0
23959,7378,0
820,1433,0
352,873,0
4128,19746,0
865,2362,0
2925,18,0
15047,2424,0
3393,2672,0
940,12321,0
839,36,0
197,1184,0
3688,512,0
130,22149,0
18957,1322,0
1268,1039,0
38011,2503,0
2067,3898,0
2581,4083,0
449,156,0
46710,2672,0
697,1562,0
4011,6676,0
2984,2573,0
789,122,0
2944,524,0
124,20,0.081271555
1462,41,0
868,11502,0
4602,29817,0
47,208,0
62,2944,0
4083,1429,0
210,41,0
2742,10468,0
1269,8817,0
21957,2441,0
3239,31,0
368,7055,0
245,856,0
26789,2251,0
7390,355,0
984,762,0
52513,2990,0
2783,8835,0
289,1039,0
18506,5544,0
331,1775,0
19585,845,0
416,21331,0
3327,2698,0
5739,566,0
3302,330,0
31309,21957,0
1992,2431,0
2444,155,0
3691,1186,0
2282,1268,0
5268,4057,0
1084,1531,0
11141,289,0.428295406
430,1775,0
2425,3329,0
6119,2639,0
5648,897,0
472,2995,0
698,989,0
1228,1269,0
3958,294,0
1095,2672,0
12517,23611,0
1242,327,0
2067,1164,0
718,3892,0
1085,2209,0
1160,1081,0
1146,1084,0
860,234,0
533,148,0
2995,8283,0
10643,410,0
2074,410,0
2411,2598,0
7185,3999,0
630,2969,0
10503,2990,0
105,21,0
524,2944,0
3891,358,0
976,5220,0
46,380,0
210,2737,0
7378,15882,0
19744,6414,0
2036,79,0
6622,2477,0
6890,309,0
605,2670,0
503,11300,0
5268,10640,0
6890,11933,0
14758,2441,0
144,43322,0
1268,9590,0
3057,26091,0
3709,2784,0
583,6297,0
4128,3729,0
9265,132,0
16222,2425,0
4603,1991,0
2964,631,0
2740,2744,0
33,105,0
6271,3392,0
683,1104,0
1210,4541,0
337,1081,0
271,47,0
968,1433,0
79,931,0
89,122,0
2671,13337,0
20,2832,0
169,18224,0
4128,11128,0
4380,3772,0
4818,499,0
293,524,0
133,235,0
294,3348,0
982,11085,0
403,968,0
601,9079,0
467,202,0
3725,1114,0
27543,506,0
28095,14589,0
164,6363,0
24,1533,0
2441,2253,0
9,4603,0
455,290,0
8793,2995,0
6411,2740,0
1465,18945,0
3612,826,0
16795,524,0
610,18,0
6692,276,0
1029,126,0
3792,1083,0
77,157,0
370,289,0
133,1228,0
36,2330,0
873,3936,0
506,1005,0
2696,2714,0
1017,630,0
865,449,0
672,1387,0
814,17276,0
1766,833,0
204,130,0
16795,13222,0
2503,159,0
22274,506,0
383,164,0.683726509
2067,1010,0
301,820,0
1085,5219,0
3060,5648,0
1443,964,0
648,1531,0
2995,2331,0
43560,58,0
21957,829,0
144,1242,0
383,1237,0
7319,2282,0
839,1047,0
11402,10314,0
1429,964,0
36303,2424,0
2424,10969,0
62,18862,0
3159,204,0
27525,800,0
520,1,0
45457,2477,0
984,2969,0
3725,2737,0
3371,512,0
704,410,0
4750,54467,0
786,2424,0
172,2336,0
499,3060,0
1159,499,0
6804,599,0
49364,18303,0
17444,30,0
2419,1159,0
599,9095,0
687,932,0
866,29,0
7461,200,0
2394,279,0
367,46,0
2374,2741,0
1766,20,0
383,3892,0
52,38,0
1411,12824,0
6,6894,0
703,162,0
8146,355,0
416,4718,0
3207,36,0
88,2424,0
631,1108,0
932,820,0
868,1401,0
91,52,0
2672,10663,0
1003,1032,0
157,1910,0
199,13,0
42,1101,0
141,232,0
130,19164,0
321,2783,0
30157,1837,0
5,39637,0
8718,533,0
11143,148,0
130,2254,0
415,683,0
3349,25817,0
15439,1411,0
180,1063,0
3733,3592,0
408,9353,0
430,50545,0
6418,13549,0
1082,12,0
1079,39,0
1160,524,0
1159,157,0
1562,6414,0
988,405,0
9010,475,0
713,6992,0
293,5219,0
7197,19,0
1301,855,0
1025,2790,0
16704,13499,0
2420,1003,0
3529,126,0
12,1159,0
845,9796,0
19771,41545,0
3948,498,0
636,3392,0
29301,331,0
1292,398,0
3898,10980,0
868,2047,0
605,13297,0
447,3325,0
20423,9007,0
3514,936,0
337,1302,0
2457,4284,0
383,52,0
2441,72,0
3834,1083,0
18987,12861,0
681,200,0
28643,1220,0
1531,2296,0
190,1210,0
1032,6894,0
6678,734,0
2703,636,0
9858,595,0
679,2698,0
1227,2861,0
15,23,0
3592,121,0
355,714,0
25,6603,0
301,197,0.060850324
2259,265,0
2782,6993,0
10492,86,0
2477,7098,0
172,1010,0
354,15832,0
128,1386,0
314,116,0
4083,301,0
6156,2420,0
40,2410,0
3508,2677,0
865,197,0
172,2503,0
3891,234,0
16,24,0
22587,157,0
2696,6600,0
714,1108,0
969,1290,0
1108,1244,0
398,614,0
1035,990,0
26740,2424,0
2921,18642,0
1085,12561,0
1159,595,0
144,416,0
10670,2457,0
1420,2969,0
209,336,0.447830102
22842,6992,0
749,8970,0
3691,5219,0
14171,1162,0
1301,5432,0
338,2784,0
472,466,0
1465,42078,0
3199,2744,0
266,22219,0
2509,15,0
209,5,0
660,6992,0
554,121,0
699,3216,0
3688,1237,0
9249,358,0
8445,2503,0
677,703,0
1132,162,0
3709,21122,0
1164,415,0
862,27198,0
1423,679,0
49927,2441,0
7775,924,0
21941,653,0
7189,2503,0
2700,368,0
995,1032,0
28643,10868,0
3993,1301,0
1423,1421,0
232,2068,0
420,48712,0
7769,2990,0
7975,4294,0
5138,336,0
9141,1264,0
2832,19771,0
27,398,0
2703,7964,0
1284,235,0
12555,2381,0
3772,6342,0
9933,132,0
10,3957,0
12049,1124,0
33,935,0
126,2323,0
279,2311,0
2698,12413,0
660,605,0
252,825,0
3008,29,0
23826,41,0
2311,88,0
2671,19639,0
999,157,0
1005,19164,0
3551,4383,0
19,660,0
368,252,0
1264,448,0
11194,5107,0
856,2466,0
14589,17300,0
80,255,0
9851,3205,0
3291,192,0
130,1245,0
316,790,0
13,18,0
543,1184,0
3325,2431,0
3426,1304,0
1058,197,0
1039,1268,0
502,498,0
2450,169,0
506,47,0
171,4050,0
1386,1210,0
3641,524,0
1377,855,0
210,40,0
5,422,0
5405,327,0
472,367,0
4814,2029,0
204,9010,0
11688,524,0
3729,6419,0
630,2639,0
4,50,0
3275,4294,0
3772,3948,0
918,20655,0
449,336,0
56,6087,0
294,333,0
172,415,0
874,327,0
409,1387,0
924,27187,0
14,2698,0
2282,18940,0
332,607,0
623,631,0
420,2362,0
3385,441,0
3057,5220,0
968,4309,0
16704,2741,0
58,1003,0
12574,366,0
337,22615,0
2323,126,0
28178,18105,0
1027,1071,0
800,18075,0
45468,2375,0
1020,79,0
18931,9010,0
498,6248,0
26,12,0
6105,355,0
621,3679,0
6087,1520,0
3729,12054,0
28095,1110,0
940,1050,0
2227,21903,0
940,1148,0
1237,820,0
3,4795,0
2055,11083,0
1049,641,0
1014,5107,0
1095,200,0
86,506,0
533,683,0
18773,868,0
48,683,0
6087,25634,0
1008,3725,0
3057,999,0
2969,1564,0
2503,1096,0
4603,2726,0
4128,413,0
131,46,0
6621,16247,0
1090,422,0
33472,377,0
2700,1100,0
6692,13484,0
642,384,0
7185,1159,0
1199,2977,0
897,681,0
3385,31337,0
13466,797,0
1035,873,0
1512,820,0
11,4,0
288,5,0
1736,6380,0
3551,452,0
2497,10980,0
9699,935,0
12001,1210,0
4,281,0
1096,157,0
941,14589,0
1418,1387,0
1532,1108,0
982,2374,0
33638,683,0
40442,128,0
936,7957,0
13499,121,0
199,1465,0
2457,10247,0
714,3711,0
5587,332,0
47,6418,0
862,2047,0
379,3711,0
9068,2282,0
105,218,0
786,1119,0
169,6365,0
4906,16247,0
2990,976,0
2995,663,0
485,1108,0
13,265,0
3592,12045,0
58,12292,0
10674,3776,0
204,520,0
1039,6043,0
667,3772,0
377,7454,0
1897,18985,0
409,2,0
3426,306,0
265,28956,0
281,2921,0
16879,2672,0
29228,1433,0
3057,366,0
2740,18301,0
995,2503,0
1044,410,0
468,595,0
1322,892,0
128,39722,0
1011,3205,0
1531,1075,0
16704,6441,0
1181,1039,0
408,4172,0
20532,697,0
45080,1321,0
4482,15309,0
681,1536,0
14503,8024,0
833,1435,0
358,405,0
2990,10787,0
1025,237,0
204,5509,0
6365,3592,0
120,1083,0
7976,2,0
379,1123,0
1084,398,0
2378,845,0
3296,2639,0
12764,7179,0
11688,1467,0
1064,2282,0
20698,447,0
621,2497,0
715,17629,0
150,16,0
3172,1184,0
3205,4291,0
157,25,0
6631,499,0
354,53770,0
3062,3899,0
5219,27092,0
3008,1031,0
2457,12384,0
720,12,0
1085,1450,0
683,940,0
371,338,0
37954,2323,0
419,6079,0.055555556
18018,347,0
403,28,0
3258,520,0
609,449,0
524,10,0
2282,2750,0
250,450,0
999,11245,0
15021,524,0
1038,5432,0
223,6808,0
2700,2783,0
6087,11278,0
2424,7788,0
13702,1244,0
10668,2362,0
1025,10155,0
7165,1436,0
18544,2477,0
172,64120,0
1073,3315,0
