source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
800,1038,7,0.0456,0.046491228,2,1,4,0,0,0.0456,0,0,0.046491228
1095,1162,7,0.0114,0.026315789,0,6,1,0,0,0.0114,0,0,0.026315789
6195,4554,2,0,0,2,0,0,0,0,0,0,0,0
317,1268,7,0,0,2,3,2,0,0,0,0,0,0
25,667,2,0.00513,0.011842105,0,2,0,0,0.00513,0,0,0.011842105,0
347,4630,1,0,0,1,0,0,0,0,0,0,0,0
409,978,2,0,0,0,1,1,0,0,0,0,0,0
281,350,3,0.0399,0.037234043,1,0,2,0.0399,0,0,0.037234043,0,0
17444,170,10,0,0,8,2,0,0,0,0,0,0,0
281,1045,5,0.02643,0.028064265,5,0,0,0.02643,0,0,0.028064265,0,0
621,1087,3,0,0,1,2,0,0,0,0,0,0,0
13,31,4,0.456,1.024474023,3,1,0,0.456,0,0,1.024474023,0,0
3057,312,1,0.00171,0.001485149,1,0,0,0.00171,0,0,0.001485149,0,0
167,79,4,0.0171,0.011776062,3,0,1,0.0057,0,0.0114,0.002252252,0,0.00952381
10902,417,1,0,0,1,0,0,0,0,0,0,0,0
4083,252,12,0.04845,0.091229311,7,3,2,0.0342,0.0114,0.00285,0.078947368,0.00990099,0.002380952
6987,2639,3,0,0,0,2,1,0,0,0,0,0,0
2639,2995,4,0,0,1,1,2,0,0,0,0,0,0
2381,2330,5,0,0,1,3,1,0,0,0,0,0,0
1161,995,1,0,0,1,0,0,0,0,0,0,0,0
46,4255,5,0,0,5,0,0,0,0,0,0,0,0
18,10,5,0,0,1,2,2,0,0,0,0,0,0
2362,599,9,0,0,4,3,2,0,0,0,0,0,0
255,2441,1,0.00285,0.002659574,0,1,0,0,0.00285,0,0,0.002659574,0
416,276,6,0.00752,0.007371328,1,1,4,0,0,0.00752,0,0,0.007371328
6144,1075,6,0,0,6,0,0,0,0,0,0,0,0
985,131,1,0.057,0.11627907,1,0,0,0.057,0,0,0.11627907,0,0
1100,1119,1,0,0,0,1,0,0,0,0,0,0,0
4603,38,1,0,0,0,1,0,0,0,0,0,0,0
11194,44796,6,0,0,6,0,0,0,0,0,0,0,0
5111,8101,1,0,0,0,0,1,0,0,0,0,0,0
2288,2963,1,0,0,1,0,0,0,0,0,0,0,0
10330,2424,2,0,0,2,0,0,0,0,0,0,0,0
367,6321,1,0,0,0,1,0,0,0,0,0,0,0
367,150,2,0,0,1,1,0,0,0,0,0,0,0
48,15,5,0.04394,0.06096022,5,0,0,0.04394,0,0,0.06096022,0,0
861,1025,2,0.0383,0.0574299,2,0,0,0.0383,0,0,0.0574299,0,0
1084,3057,2,0,0,0,1,1,0,0,0,0,0,0
641,398,1,0,0,0,0,1,0,0,0,0,0,0
1160,1147,2,0,0,1,1,0,0,0,0,0,0,0
2696,16704,5,0.0148,0.03091061,2,1,2,0.0148,0,0,0.03091061,0,0
485,918,15,0,0,13,2,0,0,0,0,0,0,0
839,130,10,0,0,5,4,1,0,0,0,0,0,0
1089,931,3,0.00456,0.009302326,3,0,0,0.00456,0,0,0.009302326,0,0
200,1214,1,0,0,1,0,0,0,0,0,0,0,0
124,762,7,0.1288,0.293460925,5,2,0,0,0.1288,0,0,0.293460925,0
978,1041,1,0,0,0,1,0,0,0,0,0,0,0
3265,59,1,0,0,0,1,0,0,0,0,0,0,0
416,4102,1,0,0,1,0,0,0,0,0,0,0,0
398,22045,1,0,0,1,0,0,0,0,0,0,0,0
58,2861,10,0.00342,0.002222222,7,2,1,0.00342,0,0,0.002222222,0,0
1003,987,1,0,0,1,0,0,0,0,0,0,0,0
6992,184,1,0,0,0,1,0,0,0,0,0,0,0
1085,1075,11,0.0057,0.006118506,3,8,0,0,0.0057,0,0,0.006118506,0
430,6195,10,0.1597,0.34420481,0,7,3,0,0.1397,0.02,0,0.302433716,0.041771094
157,2727,7,0,0,4,3,0,0,0,0,0,0,0
1210,46,12,0.0171,0.035714286,9,2,1,0.0171,0,0,0.035714286,0,0
419,918,34,0,0,27,4,3,0,0,0,0,0,0
969,866,1,0,0,1,0,0,0,0,0,0,0,0
3725,16594,5,0,0,2,2,1,0,0,0,0,0,0
48726,16239,1,0,0,0,1,0,0,0,0,0,0,0
200,133,12,0,0,11,1,0,0,0,0,0,0,0
383,931,3,0.0222,0.033288349,0,2,1,0,0,0.0222,0,0,0.033288349
3711,331,1,0,0,0,1,0,0,0,0,0,0,0
18008,172,1,0,0,1,0,0,0,0,0,0,0,0
8056,169,1,0.0016,0.003263974,1,0,0,0.0016,0,0,0.003263974,0,0
892,6107,1,0,0,1,0,0,0,0,0,0,0,0
5546,4641,1,0,0,1,0,0,0,0,0,0,0,0
447,8101,21,0,0,19,1,1,0,0,0,0,0,0
294,6418,1,0,0,1,0,0,0,0,0,0,0,0
144,485,3,0,0,3,0,0,0,0,0,0,0,0
10761,1038,1,0.00314,0.006277489,0,0,1,0,0,0.00314,0,0,0.006277489
1799,932,1,0,0,1,0,0,0,0,0,0,0,0
2573,2477,1,0,0,0,1,0,0,0,0,0,0,0
408,5543,1,0,0,1,0,0,0,0,0,0,0,0
524,2832,24,0,0,23,0,1,0,0,0,0,0,0
1073,2861,1,0,0,1,0,0,0,0,0,0,0,0
1010,1049,1,0,0,0,1,0,0,0,0,0,0,0
506,209,3,0,0,0,2,1,0,0,0,0,0,0
46,1025,18,0.23244,0.22364074,12,4,2,0.18587,0.04657,0,0.203353716,0.020287024,0
1397,1147,5,0,0,2,3,0,0,0,0,0,0,0
232,713,2,0.00627,0.012759463,2,0,0,0.00627,0,0,0.012759463,0,0
11035,223,3,0,0,2,1,0,0,0,0,0,0,0
1050,2477,1,0,0,0,1,0,0,0,0,0,0,0
1465,6600,2,0,0,2,0,0,0,0,0,0,0,0
1049,606,2,0,0,1,1,0,0,0,0,0,0,0
444,1020,1,0.00034,0.000784857,1,0,0,0.00034,0,0,0.000784857,0,0
1429,1385,1,0.00057,0.000611851,1,0,0,0.00057,0,0,0.000611851,0,0
3725,2696,4,0,0,2,2,0,0,0,0,0,0,0
44138,120,6,0,0,5,0,1,0,0,0,0,0,0
800,12,6,0.2166,0.217682198,3,1,2,0.2166,0,0,0.217682198,0,0
10719,339,2,0.0342,0.04453241,2,0,0,0.0342,0,0,0.04453241,0,0
172,2727,6,0,0,3,2,1,0,0,0,0,0,0
410,1134,1,0,0,1,0,0,0,0,0,0,0,0
10331,8024,4,0,0,2,2,0,0,0,0,0,0,0
503,170,12,0.01516,0.021136022,10,1,1,0.01516,0,0,0.021136022,0,0
541,4441,4,0,0,1,3,0,0,0,0,0,0,0
1162,46,2,0.0741,0.048148148,2,0,0,0.0741,0,0,0.048148148,0,0
273,1290,4,0,0,2,1,1,0,0,0,0,0,0
148,289,11,0.31975,0.459668193,4,6,1,0.00855,0.3112,0,0.017093163,0.442575031,0
2990,5652,1,0,0,0,0,1,0,0,0,0,0,0
2057,936,1,0,0,1,0,0,0,0,0,0,0,0
29,1078,2,0,0,2,0,0,0,0,0,0,0,0
1211,289,1,0,0,1,0,0,0,0,0,0,0,0
4171,1390,2,0,0,2,0,0,0,0,0,0,0,0
234,499,8,0.02223,0.041686325,4,2,2,0.0171,0,0.00513,0.034186325,0,0.0075
8970,410,1,0,0,1,0,0,0,0,0,0,0,0
336,932,3,0,0,0,3,0,0,0,0,0,0,0
1307,12,10,0.00228,0.002631579,10,0,0,0.00228,0,0,0.002631579,0,0
989,289,2,0,0,0,1,1,0,0,0,0,0,0
1734,5544,1,0,0,1,0,0,0,0,0,0,0,0
314,2776,2,0,0,2,0,0,0,0,0,0,0,0
1071,3688,6,0,0,6,0,0,0,0,0,0,0,0
410,7466,1,0,0,1,0,0,0,0,0,0,0,0
6996,21218,7,0,0,6,1,0,0,0,0,0,0,0
6087,918,4,0,0,2,2,0,0,0,0,0,0,0
1005,1070,1,0,0,0,0,1,0,0,0,0,0,0
189,610,3,0.1026,0.066666667,1,2,0,0,0.1026,0,0,0.066666667,0
2311,977,1,0,0,0,1,0,0,0,0,0,0,0
13011,339,1,0.00342,0.006837265,1,0,0,0.00342,0,0,0.006837265,0,0
6890,1204,1,0,0,0,1,0,0,0,0,0,0,0
3336,10330,3,0,0,3,0,0,0,0,0,0,0,0
800,45347,1,0,0,1,0,0,0,0,0,0,0,0
814,7809,9,0,0,7,2,0,0,0,0,0,0,0
197,941,14,0.01653,0.01521879,9,3,2,0.01653,0,0,0.01521879,0,0
589,2323,7,0,0,1,5,1,0,0,0,0,0,0
327,2409,3,0,0,2,1,0,0,0,0,0,0,0
7077,3709,1,0,0,0,1,0,0,0,0,0,0,0
2296,331,8,0.0137,0.012784621,5,2,1,0,0.0137,0,0,0.012784621,0
1123,2455,1,0,0,0,0,1,0,0,0,0,0,0
1227,235,6,0,0,3,3,0,0,0,0,0,0,0
430,410,10,0.04687,0.065935673,3,6,1,0.0342,0.01267,0,0.039473684,0.026461988,0
18720,86,2,0.0228,0.023306012,0,2,0,0,0.0228,0,0,0.023306012,0
290,2969,3,0,0,2,1,0,0,0,0,0,0,0
2311,23,2,0.00182,0.004201293,0,2,0,0,0.00182,0,0,0.004201293,0
897,1049,6,0.1368,0.315789474,5,1,0,0.1368,0,0,0.315789474,0,0
336,3327,5,0,0,3,2,0,0,0,0,0,0,0
630,1775,1,0,0,0,1,0,0,0,0,0,0,0
1429,416,5,0.0114,0.023809524,2,3,0,0,0.0114,0,0,0.023809524,0
252,4172,6,0,0,5,1,0,0,0,0,0,0,0
4083,130,24,0.0114,0.00990099,19,5,0,0,0.0114,0,0,0.00990099,0
11044,8835,2,0,0,2,0,0,0,0,0,0,0,0
621,142,3,0,0,2,1,0,0,0,0,0,0,0
405,1028,6,0.00308,0.006432749,4,0,2,0.00308,0,0,0.006432749,0,0
122,58,1,0.0285,0.018518519,0,1,0,0,0.0285,0,0,0.018518519,0
995,58,3,0,0,0,3,0,0,0,0,0,0,0
22,1082,1,0.00399,0.005833333,0,1,0,0,0.00399,0,0,0.005833333,0
2292,2944,2,0,0,1,1,0,0,0,0,0,0,0
21508,6996,1,0,0,0,0,1,0,0,0,0,0,0
3911,1421,1,0,0,0,1,0,0,0,0,0,0,0
148,2454,4,0,0,3,1,0,0,0,0,0,0,0
1429,4097,1,0,0,0,1,0,0,0,0,0,0,0
369,41,1,0,0,1,0,0,0,0,0,0,0,0
6646,141,1,0,0,1,0,0,0,0,0,0,0,0
119,566,2,0,0,2,0,0,0,0,0,0,0,0
337,42,1,0,0,0,1,0,0,0,0,0,0,0
2282,475,8,0.00285,0.001851852,7,1,0,0.00285,0,0,0.001851852,0,0
609,1465,6,0.01043,0.008931704,6,0,0,0.01043,0,0,0.008931704,0,0
316,2394,17,0,0,16,0,1,0,0,0,0,0,0
368,223,1,0,0,0,1,0,0,0,0,0,0,0
2477,13328,1,0,0,0,0,1,0,0,0,0,0,0
41,35,6,0.00228,0.00212766,5,1,0,0.00228,0,0,0.00212766,0,0
244,142,1,0,0,1,0,0,0,0,0,0,0,0
252,416,11,0.1878,0.182741299,2,6,3,0.0314,0.1393,0.0171,0.027271148,0.140618666,0.014851485
3392,3386,1,0,0,1,0,0,0,0,0,0,0,0
6574,25737,1,0,0,1,0,0,0,0,0,0,0,0
250,415,1,0.0057,0.011904762,1,0,0,0.0057,0,0,0.011904762,0,0
12054,1083,2,0,0,2,0,0,0,0,0,0,0,0
2671,37276,1,0,0,0,1,0,0,0,0,0,0,0
648,2639,2,0,0,0,2,0,0,0,0,0,0,0
1627,4718,1,0,0,1,0,0,0,0,0,0,0,0
416,6574,2,0,0,0,1,1,0,0,0,0,0,0
1268,26709,1,0,0,1,0,0,0,0,0,0,0,0
2293,6630,3,0.00019,0.000165017,2,1,0,0,0.00019,0,0,0.000165017,0
698,33,1,0,0,0,1,0,0,0,0,0,0,0
699,498,1,0,0,1,0,0,0,0,0,0,0,0
12,27,2,0.3192,0.342636325,0,1,1,0,0.3192,0,0,0.342636325,0
543,6699,1,0,0,1,0,0,0,0,0,0,0,0
2282,25580,1,0,0,1,0,0,0,0,0,0,0,0
18,38,5,0.00661,0.009518638,4,1,0,0.00433,0.00228,0,0.004756733,0.004761905,0
3592,338,7,0,0,6,1,0,0,0,0,0,0,0
141,11675,6,0,0,6,0,0,0,0,0,0,0,0
2477,9007,7,0.00009,0.000205058,4,2,1,0,0,0.00009,0,0,0.000205058
1032,931,2,0,0,0,2,0,0,0,0,0,0,0
856,10,1,0,0,1,0,0,0,0,0,0,0,0
24368,235,1,0,0,1,0,0,0,0,0,0,0,0
410,26789,2,0,0,2,0,0,0,0,0,0,0,0
1025,410,5,0.05358,0.056548034,2,1,2,0,0.0513,0.00228,0,0.055066552,0.001481481
162,82,1,0.0114,0.017094017,0,1,0,0,0.0114,0,0,0.017094017,0
415,458,1,0.00513,0.010714286,0,1,0,0,0.00513,0,0,0.010714286,0
9681,498,1,0,0,1,0,0,0,0,0,0,0,0
2995,4750,6,0,0,2,3,1,0,0,0,0,0,0
4673,410,1,0,0,0,1,0,0,0,0,0,0,0
512,141,1,0.00855,0.005555556,0,1,0,0,0.00855,0,0,0.005555556,0
232,2439,2,0.00399,0.008333333,2,0,0,0.00399,0,0,0.008333333,0,0
999,862,1,0,0,1,0,0,0,0,0,0,0,0
21941,3706,2,0,0,2,0,0,0,0,0,0,0,0
3393,2672,1,0,0,0,0,1,0,0,0,0,0,0
3772,172,9,0,0,8,1,0,0,0,0,0,0,0
5,1005,10,0,0,9,0,1,0,0,0,0,0,0
455,660,2,0.0114,0.026666667,1,1,0,0.0114,0,0,0.026666667,0,0
2598,600,4,0,0,4,0,0,0,0,0,0,0,0
3508,35079,1,0,0,1,0,0,0,0,0,0,0,0
430,4061,1,0,0,1,0,0,0,0,0,0,0,0
1150,164,2,0,0,1,1,0,0,0,0,0,0,0
142,498,1,0,0,0,1,0,0,0,0,0,0,0
355,399,4,0.0077,0.0177747,2,0,2,0.0077,0,0,0.0177747,0,0
6195,506,7,1.26654,1.265290086,0,7,0,0,1.26654,0,0,1.265290086,0
826,738,2,0,0,0,1,1,0,0,0,0,0,0
2737,1234,3,0.0399,0.079768093,0,3,0,0,0.0399,0,0,0.079768093,0
892,62,10,0.00285,0.002659574,8,2,0,0,0.00285,0,0,0.002659574,0
500,475,1,0,0,1,0,0,0,0,0,0,0,0
475,1837,1,0,0,1,0,0,0,0,0,0,0,0
3037,130,13,0,0,9,4,0,0,0,0,0,0,0
314,4424,1,0,0,0,1,0,0,0,0,0,0,0
446,33,1,0,0,1,0,0,0,0,0,0,0,0
1429,800,22,0.0684,0.078947368,14,6,2,0.0684,0,0,0.078947368,0,0
2457,3327,3,0,0,1,2,0,0,0,0,0,0,0
5225,12208,1,0,0,0,1,0,0,0,0,0,0,0
46,1005,3,0.0388,0.043916242,3,0,0,0.0388,0,0,0.043916242,0,0
862,8970,3,0,0,2,1,0,0,0,0,0,0,0
385,610,2,0.0228,0.009009009,2,0,0,0.0228,0,0,0.009009009,0,0
1039,1045,2,0,0,1,0,1,0,0,0,0,0,0
3898,1082,4,0,0,4,0,0,0,0,0,0,0,0
5544,697,7,0,0,3,4,0,0,0,0,0,0,0
2696,232,8,0,0,6,2,0,0,0,0,0,0,0
4467,122,7,0,0,7,0,0,0,0,0,0,0,0
458,5227,1,0,0,1,0,0,0,0,0,0,0,0
1397,738,3,0,0,1,2,0,0,0,0,0,0,0
6189,9007,3,0,0,3,0,0,0,0,0,0,0,0
502,498,1,0,0,1,0,0,0,0,0,0,0,0
314,310,1,0,0,1,0,0,0,0,0,0,0,0
2231,503,1,0.00023,0.000524037,1,0,0,0.00023,0,0,0.000524037,0,0
667,19789,1,0,0,0,0,1,0,0,0,0,0,0
1408,252,4,0,0,3,1,0,0,0,0,0,0,0
79,506,1,0,0,0,1,0,0,0,0,0,0,0
12381,449,74,0,0,63,10,1,0,0,0,0,0,0
128,12916,1,0,0,0,1,0,0,0,0,0,0,0
1038,31,1,0,0,1,0,0,0,0,0,0,0,0
533,2,4,0.00143,0.001979611,3,1,0,0.00086,0.00057,0,0.00081682,0.001162791,0
197,715,17,0,0,13,3,1,0,0,0,0,0,0
41232,130,1,0,0,1,0,0,0,0,0,0,0,0
1421,583,2,0,0,2,0,0,0,0,0,0,0,0
1433,2977,3,0,0,2,0,1,0,0,0,0,0,0
377,24,1,0.00285,0.003225806,0,1,0,0,0.00285,0,0,0.003225806,0
932,2410,2,0,0,1,1,0,0,0,0,0,0,0
553,3060,8,0,0,8,0,0,0,0,0,0,0,0
3368,366,14,0.00342,0.006976744,4,7,3,0.00342,0,0,0.006976744,0,0
13278,5,1,0,0,1,0,0,0,0,0,0,0,0
130,2457,1,0,0,0,1,0,0,0,0,0,0,0
2722,4331,2,0,0,0,2,0,0,0,0,0,0,0
2639,1075,7,0,0,3,4,0,0,0,0,0,0,0
234,133,3,0,0,3,0,0,0,0,0,0,0,0
2441,6621,1,0,0,1,0,0,0,0,0,0,0,0
1322,941,8,0.0073,0.015246449,2,6,0,0.0073,0,0,0.015246449,0,0
978,2420,2,0,0,2,0,0,0,0,0,0,0,0
46,26,2,0.0228,0.026315789,0,1,1,0,0.0228,0,0,0.026315789,0
609,2425,1,0,0,1,0,0,0,0,0,0,0,0
485,447,10,0.00023,0.000469196,9,1,0,0.00023,0,0,0.000469196,0,0
5545,1897,3,0,0,2,1,0,0,0,0,0,0,0
13,5,7,0.2166,0.316666667,3,1,3,0.2166,0,0,0.316666667,0,0
1010,410,26,0.01254,0.008148148,12,8,6,0.00342,0.00912,0,0.002222222,0.005925926,0
6182,1433,4,0,0,3,1,0,0,0,0,0,0,0
5544,5546,4,0,0,3,1,0,0,0,0,0,0,0
3060,3999,5,0,0,4,1,0,0,0,0,0,0,0
130,1387,13,0.12944,0.19790078,2,6,5,0,0.0627,0.06674,0,0.058510638,0.139390142
79,65,8,0.00627,0.00756546,8,0,0,0.00627,0,0,0.00756546,0,0
5219,2672,10,0,0,3,4,3,0,0,0,0,0,0
18894,11083,2,0,0,2,0,0,0,0,0,0,0,0
4114,5,2,0,0,2,0,0,0,0,0,0,0,0
2580,4,1,0,0,0,1,0,0,0,0,0,0,0
10483,820,91,0,0,80,11,0,0,0,0,0,0,0
114,15,1,0,0,0,1,0,0,0,0,0,0,0
1390,1025,7,0.11172,0.111829574,4,0,3,0.0798,0,0.03192,0.073934837,0,0.037894737
1037,82,1,0.00031,0.000725146,1,0,0,0.00031,0,0,0.000725146,0,0
252,667,1,0,0,0,1,0,0,0,0,0,0,0
399,512,6,0,0,4,2,0,0,0,0,0,0,0
8,27,1,0.0137,0.031625115,1,0,0,0.0137,0,0,0.031625115,0,0
36,20,7,0,0,1,4,2,0,0,0,0,0,0
1181,379,2,0,0,2,0,0,0,0,0,0,0,0
35110,6992,1,0,0,0,1,0,0,0,0,0,0,0
1184,601,4,0,0,1,2,1,0,0,0,0,0,0
48,447,1,0,0,1,0,0,0,0,0,0,0,0
552,918,6,0,0,3,2,1,0,0,0,0,0,0
164,2288,6,0,0,4,2,0,0,0,0,0,0,0
1180,2477,3,0.0049,0.011311173,2,1,0,0.0049,0,0,0.011311173,0,0
377,14986,1,0,0,1,0,0,0,0,0,0,0,0
1038,19,10,0.10176,0.233636284,5,4,1,0.00086,0.0804,0.0205,0.000718463,0.185595568,0.047322253
415,595,8,0,0,7,1,0,0,0,0,0,0,0
314,6804,1,0,0,1,0,0,0,0,0,0,0,0
86,537,1,0.0114,0.026315789,1,0,0,0.0114,0,0,0.026315789,0,0
1098,405,1,0,0,1,0,0,0,0,0,0,0,0
8652,800,1,0,0,1,0,0,0,0,0,0,0,0
964,2439,3,0.00228,0.004761905,2,0,1,0.00228,0,0,0.004761905,0,0
494,1081,1,0,0,1,0,0,0,0,0,0,0,0
932,4768,1,0,0,0,0,1,0,0,0,0,0,0
25,56,1,0,0,0,0,1,0,0,0,0,0,0
252,1429,15,0.03477,0.040782344,10,5,0,0.00627,0.0285,0,0.007887608,0.032894737,0
2381,825,3,0,0,0,3,0,0,0,0,0,0,0
46710,2672,1,0,0,0,1,0,0,0,0,0,0,0
3551,14,5,0,0,5,0,0,0,0,0,0,0,0
698,1003,2,0,0,1,1,0,0,0,0,0,0,0
19,605,1,0,0,1,0,0,0,0,0,0,0,0
327,1103,2,0.00171,0.001973684,2,0,0,0.00171,0,0,0.001973684,0,0
2446,3551,1,0,0,1,0,0,0,0,0,0,0,0
9007,29914,1,0,0,0,1,0,0,0,0,0,0,0
506,1627,3,0.00456,0.00952381,0,1,2,0,0,0.00456,0,0,0.00952381
294,3393,1,0,0,1,0,0,0,0,0,0,0,0
142,714,4,0.025,0.026835552,1,3,0,0.0125,0.0125,0,0.013417776,0.013417776,0
419,2740,1,0,0,1,0,0,0,0,0,0,0,0
3820,2288,2,0,0,2,0,0,0,0,0,0,0,0
1090,1304,6,0,0,4,2,0,0,0,0,0,0,0
3718,2410,1,0,0,1,0,0,0,0,0,0,0,0
762,987,3,0,0,3,0,0,0,0,0,0,0,0
1467,589,2,0,0,1,0,1,0,0,0,0,0,0
713,21957,1,0,0,1,0,0,0,0,0,0,0,0
72,3,1,0.0182,0.019536282,1,0,0,0.0182,0,0,0.019536282,0,0
5514,46,2,0,0,2,0,0,0,0,0,0,0,0
941,403,1,0,0,0,1,0,0,0,0,0,0,0
7769,2425,6,0,0,3,2,1,0,0,0,0,0,0
6418,9083,2,0,0,1,1,0,0,0,0,0,0,0
610,131,3,0.1482,0.123809524,2,1,0,0,0.1482,0,0,0.123809524,0
2778,317,2,0.0319,0.066624896,2,0,0,0.0319,0,0,0.066624896,0,0
1293,1321,1,0,0,1,0,0,0,0,0,0,0,0
398,862,7,0,0,2,3,2,0,0,0,0,0,0
355,418,1,0,0,0,1,0,0,0,0,0,0,0
16,4795,1,0.00103,0.002151211,1,0,0,0.00103,0,0,0.002151211,0,0
79,4795,3,0.00513,0.004455446,1,0,2,0.00228,0,0.00285,0.001980198,0,0.002475248
814,5689,1,0.00034,0.000710109,1,0,0,0.00034,0,0,0.000710109,0,0
62,697,17,0.02371,0.043141251,12,4,1,0.02166,0.00205,0,0.042331231,0.000810021,0
868,45369,1,0,0,1,0,0,0,0,0,0,0,0
553,3396,3,0,0,1,1,1,0,0,0,0,0,0
1416,1158,2,0,0,1,1,0,0,0,0,0,0,0
29475,5220,1,0,0,1,0,0,0,0,0,0,0,0
7,29,1,0.00171,0.004,1,0,0,0.00171,0,0,0.004,0,0
2744,4482,1,0,0,1,0,0,0,0,0,0,0,0
403,383,8,0,0,5,1,2,0,0,0,0,0,0
6996,8838,3,0,0,1,1,1,0,0,0,0,0,0
3060,2441,2,0.00684,0.005714286,1,1,0,0.00684,0,0,0.005714286,0,0
52,4795,1,0,0,0,1,0,0,0,0,0,0,0
3709,527,1,0,0,0,0,1,0,0,0,0,0,0
16795,1532,1,0.00422,0.004870729,0,1,0,0,0.00422,0,0,0.004870729,0
714,5358,1,0,0,1,0,0,0,0,0,0,0,0
3834,1124,2,0,0,1,0,1,0,0,0,0,0,0
868,2832,1,0,0,0,0,1,0,0,0,0,0,0
128,2671,5,0,0,3,1,1,0,0,0,0,0,0
839,410,11,0,0,9,1,1,0,0,0,0,0,0
1160,683,1,0,0,1,0,0,0,0,0,0,0,0
512,2455,6,0,0,6,0,0,0,0,0,0,0,0
2646,2639,1,0,0,0,1,0,0,0,0,0,0,0
41,234,1,0,0,1,0,0,0,0,0,0,0,0
1301,4064,2,0,0,0,2,0,0,0,0,0,0,0
968,1910,8,0,0,5,0,3,0,0,0,0,0,0
1175,826,5,0.0171,0.034186325,4,1,0,0.0171,0,0,0.034186325,0,0
1085,1701,1,0,0,0,1,0,0,0,0,0,0,0
2227,2783,4,0,0,2,2,0,0,0,0,0,0,0
86,1064,1,0,0,0,0,1,0,0,0,0,0,0
415,58,3,0,0,3,0,0,0,0,0,0,0,0
164,1252,2,0,0,2,0,0,0,0,0,0,0,0
130,1390,5,0.0285,0.030592529,3,2,0,0.0285,0,0,0.030592529,0,0
44,244,1,0,0,0,0,1,0,0,0,0,0,0
715,5546,13,0,0,10,3,0,0,0,0,0,0,0
479,1322,9,0,0,6,2,1,0,0,0,0,0,0
2740,338,8,0.0228,0.047619048,6,2,0,0.0228,0,0,0.047619048,0,0
422,40,1,0.0057,0.012987013,1,0,0,0.0057,0,0,0.012987013,0,0
189,232,3,0.0832,0.182425761,1,2,0,0.0456,0.0376,0,0.103896104,0.078529657,0
631,1150,3,0,0,3,0,0,0,0,0,0,0,0
13306,6992,1,0,0,1,0,0,0,0,0,0,0,0
13726,1897,1,0,0,1,0,0,0,0,0,0,0,0
3898,501,1,0,0,1,0,0,0,0,0,0,0,0
621,1108,3,0,0,1,1,1,0,0,0,0,0,0
4,33,4,0.1026,0.100537139,2,2,0,0.0684,0.0342,0,0.070293978,0.030243161,0
7179,4297,1,0,0,0,0,1,0,0,0,0,0,0
2503,7056,1,0,0,1,0,0,0,0,0,0,0,0
2425,6500,2,0.00285,0.006493506,0,0,2,0,0,0.00285,0,0,0.006493506
130,5543,4,0,0,4,0,0,0,0,0,0,0,0
22045,398,1,0,0,1,0,0,0,0,0,0,0,0
11121,932,2,0,0,2,0,0,0,0,0,0,0,0
157,2079,1,0,0,0,1,0,0,0,0,0,0,0
553,3062,5,0,0,2,1,2,0,0,0,0,0,0
1159,322,1,0,0,1,0,0,0,0,0,0,0,0
866,610,1,0.0456,0.042553191,1,0,0,0.0456,0,0,0.042553191,0,0
941,13726,3,0,0,3,0,0,0,0,0,0,0,0
715,697,4,0,0,2,1,1,0,0,0,0,0,0
762,124,5,0,0,5,0,0,0,0,0,0,0,0
660,931,2,0.0342,0.05,1,1,0,0,0.0342,0,0,0.05,0
1390,862,9,0,0,1,6,2,0,0,0,0,0,0
2067,1085,1,0,0,0,1,0,0,0,0,0,0,0
16,35,4,0.00513,0.008051378,3,1,0,0.00513,0,0,0.008051378,0,0
8512,1082,2,0,0,2,0,0,0,0,0,0,0,0
8889,130,1,0,0,1,0,0,0,0,0,0,0,0
2410,3690,2,0,0,1,1,0,0,0,0,0,0,0
1429,430,3,0,0,2,1,0,0,0,0,0,0,0
419,82,2,0.1938,0.214896215,2,0,0,0.1938,0,0,0.214896215,0,0
1435,234,1,0,0,0,1,0,0,0,0,0,0,0
4171,20519,1,0,0,0,1,0,0,0,0,0,0,0
126,6890,12,0,0,4,7,1,0,0,0,0,0,0
6993,6422,3,0,0,3,0,0,0,0,0,0,0,0
367,1050,5,0.0479,0.07002924,3,2,0,0.0479,0,0,0.07002924,0,0
420,14766,2,0,0,2,0,0,0,0,0,0,0,0
1060,1123,2,0,0,1,1,0,0,0,0,0,0,0
6890,1467,7,0,0,0,6,1,0,0,0,0,0,0
310,314,2,0,0,2,0,0,0,0,0,0,0,0
9515,447,1,0,0,1,0,0,0,0,0,0,0,0
420,9074,31,0,0,28,2,1,0,0,0,0,0,0
336,3329,1,0,0,1,0,0,0,0,0,0,0,0
873,7454,2,0,0,2,0,0,0,0,0,0,0,0
3392,6676,1,0.00456,0.010526316,1,0,0,0.00456,0,0,0.010526316,0,0
1071,1003,3,0,0,1,2,0,0,0,0,0,0,0
585,583,2,0.5016,1.05764411,1,1,0,0.456,0.0456,0,0.952380952,0.105263158,0
2783,10690,7,0,0,1,3,3,0,0,0,0,0,0
289,2577,11,0,0,11,0,0,0,0,0,0,0,0
383,1531,2,0.00108,0.001159296,1,1,0,0,0.00108,0,0,0.001159296,0
9961,2441,1,0,0,1,0,0,0,0,0,0,0,0
170,89,3,0.00034,0.000134345,0,3,0,0,0.00034,0,0,0.000134345,0
